username,comment_id,post_url,comment_text
jonathan.luna2,18088572893011408,https://www.instagram.com/p/DT_G63DDeA_/,"Pues mi pero historia de amor pues a los 15 me hice novio de una chava y anduvimos durante 4 años, a los 3 años de relacion ella quedo embarazada y pues después de que nació la niña, nos íbamos a cazar pero ella nunca llegó a la boda, pues resulta que llevaba 2 años y medio engañando me con el hermano de su mejor amigo, bueno después de eso yo segia viendo a la niña 3 veces a la semana y hace unos meces me enteré que la niña no era mi hija si no que era hoja con el que me estaba engañando"
joyeriataxcana1,17875541274496684,https://www.instagram.com/p/DT_G63DDeA_/,@jonathan.luna2 ✨ Pidan apoyo a sus familiares y amigos por que la historia con más like va hacer la ganadora 🤭😍✨
joyeriataxcana1,18079076990021815,https://www.instagram.com/p/DT_G63DDeA_/,"Recuerden pedir apoyo, pero no el que tenga más likes GANA 😊"
bev.ont,18072785117571933,https://www.instagram.com/p/DT_G63DDeA_/,@dibella.lift
sosauvi,18323698618220354,https://www.instagram.com/p/DT_G63DDeA_/,@berenice_sosa99 mira
marconah_,18069844073386522,https://www.instagram.com/p/DT50ppmje4d/,🥰
carlosguzman007,18108588304733833,https://www.instagram.com/p/DT50ppmje4d/,@pacoblingbling ya lo habíamos visto en las clases jejeje
aristokary,18070123346532027,https://www.instagram.com/p/DT50ppmje4d/,❤️Necesito ir me encantan los yucatecos 🤣🫶🏻
purple_guava2012,17926540851054868,https://www.instagram.com/p/DT50ppmje4d/,Al cinturóm también se le dice correa!!! Y cuando escuchas a tu mamá decir correa… correeeeee
josephperes030,17845999530672720,https://www.instagram.com/p/DT50ppmje4d/,La señora de lentes hasta acerca el oído 👂 😂😂😂😂
juliolealortiz,17907621156338612,https://www.instagram.com/p/DT50ppmje4d/,😂😂
carlos282lopez,18087614582123065,https://www.instagram.com/p/DT50ppmje4d/,"👀 jajajajajaja un amigo de Mérida me dijo ""¡¡Lleva tu tarzanera!!"" 😝😂🤣"
biofertatu,17938468188130417,https://www.instagram.com/p/DT50ppmje4d/,❤️
natscomaneci,18052792118422865,https://www.instagram.com/p/DT50ppmje4d/,Me dio educación yucateca 😂
joakin_alberto,18114192466558315,https://www.instagram.com/p/DT50ppmje4d/,Tremendo pirish
marianaornelas,17897516730380230,https://www.instagram.com/p/DT50ppmje4d/,Los gringos de atrás les dio fomo no entender y ver que la estaban pasando chido jajaja
martinezlucio,18189979189346322,https://www.instagram.com/p/DT50ppmje4d/,"No inventen, es real que le llaman a la naranja, china? Eso es bien caribeño, en Florida. Jamás pensé que los mexas lo usaran."
juliolealortiz,18063880613271074,https://www.instagram.com/p/DT50ppmje4d/,@martinezlucio en Yucatán si!
chynofilth,18078845636014064,https://www.instagram.com/p/DT50ppmje4d/,Un yucateco no dice q pedo? Un yucateco dice quein me jalo mi cabello??😂😂😂😂😂
sophtkittie,18068821628444956,https://www.instagram.com/p/DT50ppmje4d/,"Un yucateco no dice orinar, dice wishar."
gollasdavid,17875169364393816,https://www.instagram.com/p/DT50ppmje4d/,A ver señora ahora dígame las tablas de multiplicar!!!
juliolealortiz,18098005720903915,https://www.instagram.com/p/DT50ppmje4d/,@gollasdavid 😂
manuelthekingg,18098463556918308,https://www.instagram.com/p/DT50ppmje4d/,@gollasdavid tenía que salir el envidioso.
maria_rabanales,18090374771086499,https://www.instagram.com/p/DT50ppmje4d/,@magma_146  a ver tus pirix 👀
magma_146,18556814314059218,https://www.instagram.com/p/DT50ppmje4d/,@maria_rabanales JAJAJA aver tu chuchu
emmanuelsax,18111944290642193,https://www.instagram.com/p/DT50ppmje4d/,"La hermana república, libre y soberana de Yucatam."
kike_sanz_sterling,18097630531923947,https://www.instagram.com/p/DT50ppmje4d/,😂😂😂😂
uli_archer747,18063918206282436,https://www.instagram.com/p/DT50ppmje4d/,😂😂😂nunca se independicen yucatecos😂😂😂
chichiomorfin,17942967753100615,https://www.instagram.com/p/DT50ppmje4d/,"Un yucateco no dice nalgas , dice prestas .!!😄😄"
cherrybuberry,18101434648863797,https://www.instagram.com/p/DT50ppmje4d/,Desde que me salen sus videos hablo asi en mi casa y mi familia no entiende que digo😂
lizmartz02,18008529863830145,https://www.instagram.com/p/DT50ppmje4d/,😂😂😂😂😂
angel2232perez,17872099893511436,https://www.instagram.com/p/DT50ppmje4d/,Tu Pririz
alex_br_11,17950181892079369,https://www.instagram.com/p/DT50ppmje4d/,"Un yucateco no dice: se acabó 
Un yucateco dice: se gastó"
carlos.rrr,18091569979955660,https://www.instagram.com/p/DT50ppmje4d/,Chuchú & chichí 😂
marioalonsogrijalva,17927454351053949,https://www.instagram.com/p/DT50ppmje4d/,Way
michibalam,17884705596430580,https://www.instagram.com/p/DT50ppmje4d/,Yucatán ❤️🔥😍
tearjerke_r,18546437335012703,https://www.instagram.com/p/DT50ppmje4d/,Si que hablan dlv
luckyfocus.oficial,17994939785907982,https://www.instagram.com/p/DT50ppmje4d/,"¡Julio!, te compartimos una propuesta por DM que puede ser de tu interés. Quedamos atentos. Saludos ✨"
sanbarse1,17982447590789312,https://www.instagram.com/p/DT50ppmje4d/,😂😂😂😂😂😂😂
octaviorg4,17953539180062309,https://www.instagram.com/p/DT50ppmje4d/,Un yucateco dice: Quien me jalo mi cabeio??? 😡🤔
gratip_6289,18133843123500478,https://www.instagram.com/p/DT50ppmje4d/,Algo quería con pirix di
alexluna_photo,18059446226653920,https://www.instagram.com/p/DT50ppmje4d/,😂😂😂
jaime_2705,18111832159652891,https://www.instagram.com/p/DT50ppmje4d/,Mare!!!!!!
alejandroarrietahernandez,18426730216141921,https://www.instagram.com/p/DT50ppmje4d/,😂😂😂😂😂
iammad07,18092714839796524,https://www.instagram.com/p/DT50ppmje4d/,Como que la timidez no existe en Yucatán!!!
otterlyprime,18087595556152420,https://www.instagram.com/p/DT50ppmje4d/,😂
bere.numen,17999135312712267,https://www.instagram.com/p/DT50ppmje4d/,"A la madre, se busca yucateco"
natyguerradiaz,18066035333638505,https://www.instagram.com/p/DT50ppmje4d/,Necesito clases 😂
manuelthekingg,18056074247379666,https://www.instagram.com/p/DT50ppmje4d/,Los yucatecos son la chingonada
cafeypandedulcen.n,18403667200126611,https://www.instagram.com/p/DT50ppmje4d/,@reinadelcagadero
joesantanab,18112814530616916,https://www.instagram.com/p/DT3hL5gDTzy/,"Buenisimo, voy a dar mi vuelta"
juliolealortiz,18197624740332049,https://www.instagram.com/p/DT3hL5gDTzy/,@joesantanab 100 PESITOS 😎
san_antonio_59,18159157843412105,https://www.instagram.com/p/DT3hL5gDTzy/,Súper
g__era_p,18340485640232839,https://www.instagram.com/p/DT3hL5gDTzy/,Quiero uno igual al tuyo👀
juliolealortiz,18055748087379915,https://www.instagram.com/p/DT3hL5gDTzy/,@g__era_p caele a @decerobarbershop y pide a la Julio Leal jaja!
amoyashante,17844055035681288,https://www.instagram.com/p/DT3hL5gDTzy/,Zaddy!🥵🥵
juliolealortiz,18326562526170012,https://www.instagram.com/p/DT3hL5gDTzy/,@amoyashante 😘😘😘😍
erikpalaces,18118098640581526,https://www.instagram.com/p/DT3hL5gDTzy/,Como pido ese corte padrino
drakee3689,18081322142238750,https://www.instagram.com/p/DT3hL5gDTzy/,Raspas?
nadineepool,18085545830135161,https://www.instagram.com/p/DT3hL5gDTzy/,Te ves mejor sin barba 👏😎
juliolealortiz,17952111713935913,https://www.instagram.com/p/DT3hL5gDTzy/,@nadineepool IMPOSIBLE!
nadineepool,18006181268684063,https://www.instagram.com/p/DT3hL5gDTzy/,@juliolealortiz 😂😂 ok
erikalejandrodzib,18551572465009550,https://www.instagram.com/p/DT3hL5gDTzy/,@nadineepool Asi se ve Viejo con barba
tnitabug,18134999452491829,https://www.instagram.com/p/DT3hL5gDTzy/,Whoo hoo tan guapo 🤗
juliolealortiz,17919617877249222,https://www.instagram.com/p/DT3hL5gDTzy/,@tnitabug gracias Tnita!
verogomezschulz,17930633004038912,https://www.instagram.com/p/DT3hL5gDTzy/,Te verías mucho mejor sin barba o al menos muy recortada
ericksixto,17846651793643625,https://www.instagram.com/p/DT3hL5gDTzy/,Ahora que se rape
juliolealortiz,18090794912102493,https://www.instagram.com/p/DT3hL5gDTzy/,@ericksixto mmmm dale
erikalejandrodzib,18061917632309479,https://www.instagram.com/p/DT3hL5gDTzy/,Ovbio estas mjr sin barba
sergioabrahamt,18118358638591970,https://www.instagram.com/p/DT3hL5gDTzy/,Corte de cabello 100 pesos. Llegar a gran San Pedro Cholul desde piedra de agua 1497200
eldanniedarko,18092544248291301,https://www.instagram.com/p/DT3hL5gDTzy/,"Tu culo, te quitas la barba y te doy una tandota jajajaja"
juliolealortiz,18083846443919381,https://www.instagram.com/p/DT3hL5gDTzy/,@eldanniedarko jajajajajaja ni por 10 mil 😂
eldanniedarko,17913882936126066,https://www.instagram.com/p/DT3hL5gDTzy/,@juliolealortiz es tu maquillaje bb jajaja
amoyashante,18092397611055485,https://www.instagram.com/p/DT0x-qeDY8y/,😍😍
miviejomolinosantalucia,18553286512038560,https://www.instagram.com/p/DT0x-qeDY8y/,🙌🙌Gracias por tu visita y toda tu buena vibra que siempre gira en MVM Santa Lucía🫶🏻🔥
rulimatsumoto,18399610267133011,https://www.instagram.com/p/DTydaKfDepO/,Allá menos de 30 grados es frío 🥶
zitamondragon,18204811360322117,https://www.instagram.com/p/DTydaKfDepO/,@rulimatsumoto si hace frio el fin de semana estaba frío por allá jajaja lo juro
juliolealortiz,18091896283812122,https://www.instagram.com/p/DTydaKfDepO/,@rulimatsumoto menos de 32!
zitamondragon,18334677994246443,https://www.instagram.com/p/DTydaKfDepO/,@juliolealortiz jajjajaja el jueves en la tarde si hacía frío ☃️ jjajajajaja
sandy_mar88,17872693668414757,https://www.instagram.com/p/DTydaKfDepO/,@rulimatsumoto se le llama HELADEZ 😂
mininauta,18550093669044738,https://www.instagram.com/p/DTydaKfDepO/,La señoraaa 😂
torres_hands,18094122538752845,https://www.instagram.com/p/DTydaKfDepO/,@_ivancitors con el frío de 20 grados? 😂😮
miky_lombardy,18092284237799587,https://www.instagram.com/p/DTydaKfDepO/,La risa del viejillo jajajaj 🤣
juliolealortiz,17931029988177845,https://www.instagram.com/p/DTydaKfDepO/,@miky_lombardy lo mejor 😂😂
f_a_n_y_crg,18104099980753242,https://www.instagram.com/p/DTydaKfDepO/,"Jajajajaja ""con este frío "" y andan en playera como si nada 🤣🤣🤣"
lucyygalvezg,18056606705361968,https://www.instagram.com/p/DTydaKfDepO/,😂😂😂😂
juliolealortiz,18103732321786894,https://www.instagram.com/p/DTydaKfDepO/,@lucyygalvezg 😂
nena.luv.___,18435067588129353,https://www.instagram.com/p/DTydaKfDepO/,
alebob266,18080833352265935,https://www.instagram.com/p/DTydaKfDepO/,
tziomara.sg,17939541927131348,https://www.instagram.com/p/DTydaKfDepO/,Cuantos grados es frío allá?
paupau8705,18077114237586138,https://www.instagram.com/p/DTydaKfDepO/,@tziomara.sg 32º jajaja no bueno sin exagerar yo creo que 25° está fresco y bajo de esa temperatura ya es frío para ellos (Vivi allá por un tiempo) 😅
frid.art.tattoo,18430087354116599,https://www.instagram.com/p/DTydaKfDepO/,@monykmatsuo 😂
monykmatsuo,17936681016137691,https://www.instagram.com/p/DTydaKfDepO/,@frid.art.tattoo 😂😂😂
zizucr78,18357905746161329,https://www.instagram.com/p/DTydaKfDepO/,😂😂😂
juliolealortiz,18124811905535724,https://www.instagram.com/p/DTydaKfDepO/,😂
fe.li2701,18321608731218460,https://www.instagram.com/p/DTydaKfDepO/,Julio cuñado vas otra vez al centro para grabar algo
gibrauni,18130696960506880,https://www.instagram.com/p/DTydaKfDepO/,"Frío, pues a cuantos grados están?"
paupau8705,18088932565866275,https://www.instagram.com/p/DTydaKfDepO/,@gibrauni pues la baja es ahorita de 19° 20º… 17º ya es una Heladez (léase en tono yuca🤭)
gibrauni,18072495674114687,https://www.instagram.com/p/DTydaKfDepO/,"@paupau8705 jajajaj no manches, esos grados es agradable a comparación de acá de donde vivo"
cristopher17560,17855758395604367,https://www.instagram.com/p/DTydaKfDepO/,@gibrauni jajaja acá donde yo vivo ahorita 17 grados es caluroso. Ya salimos en shorts y sin suéteres.
salva_usul,17888606892417515,https://www.instagram.com/p/DTydaKfDepO/,"- “El chocolatito es para los muertos ¿no sabías?”
👁️👄👁️
Engañado he vivido, né…"
danny__anc,18091992992492250,https://www.instagram.com/p/DTydaKfDepO/,Se ve que somos personas calientes los yucas 🔥🔥
yosoymaxespinosa,18172696219343608,https://www.instagram.com/p/DTydaKfDepO/,Cuchiplancheo 😂
juliolealortiz,18120607408564765,https://www.instagram.com/p/DTydaKfDepO/,@yosoymaxespinosa 😂😂
alexis_ishem,17846310618648497,https://www.instagram.com/p/DTydaKfDepO/,Cosas deliciosas....😈🥴 Echarse y Chingarse café con pan 🥐 🥴 añioooooo 💦
juliolealortiz,18045228107506730,https://www.instagram.com/p/DTydaKfDepO/,@alexis_ishem añioo jajaja
gollasdavid,18068555279178471,https://www.instagram.com/p/DTydaKfDepO/,Esa señora quiere hacer el colofox
juliolealortiz,18067477646632698,https://www.instagram.com/p/DTydaKfDepO/,@gollasdavid 😂😂😂
albertiuxnava,18126122599545419,https://www.instagram.com/p/DTydaKfDepO/,La Doña.. Bien honesta... Lo que quiere es un buen trozo de Keeeeeep 😂😂👏👏
catgarzav,17856397647606914,https://www.instagram.com/p/DTydaKfDepO/,Los yucatecos son un mood 😂 jajaja
erwin.4856,18007670930681585,https://www.instagram.com/p/DTydaKfDepO/,😂😂😂
c__matus,18321336847216813,https://www.instagram.com/p/DTydaKfDepO/,Frío en Mérida??? #nomamen
ander2239,17915404989274842,https://www.instagram.com/p/DTydaKfDepO/,El señor Drácula con ganas de sangre carnal😂
danilo19x,18112176691714453,https://www.instagram.com/p/DTydaKfDepO/,@marietta_med
iveplans,18124768168481629,https://www.instagram.com/p/DTydaKfDepO/,Puro dzis estos señores 😂😂😂
stevenruiz7008,18056650172355513,https://www.instagram.com/p/DTydaKfDepO/,Pasen el insta de la señora
frelias_uwu,17987587223926270,https://www.instagram.com/p/DTydaKfDepO/,Frío? En Yucatán
nancyyjara,17901862314362548,https://www.instagram.com/p/DTydaKfDepO/,Jajja vaya que son muy cálidos
vane.ha21,17935586427139150,https://www.instagram.com/p/DTydaKfDepO/,Hacer cosas deliciosas 🤣🤣🤣
angelin92mc,17998897229716972,https://www.instagram.com/p/DTydaKfDepO/,@lili_gr30 ves😂😍
adrianamha,18391427098197577,https://www.instagram.com/p/DTydaKfDepO/,JAJJAJAJAAJA
viticohugo,18090401351477678,https://www.instagram.com/p/DTydaKfDepO/,😂😂😂
polet.cuevas,17884482081433543,https://www.instagram.com/p/DTydaKfDepO/,Para el frío  se me antoja un chocolatito con ruda
di_lewandowski.1,17876582916470407,https://www.instagram.com/p/DTydaKfDepO/,Frío 18 c
moses_mackenzie,18112772503617661,https://www.instagram.com/p/DTydaKfDepO/,Solo en eso piensan cochis cochis😂
san_antonio_59,18346006534228683,https://www.instagram.com/p/DTv5XN3jWmx/,😂😂
erickvaldez44,17981375234954531,https://www.instagram.com/p/DTv5XN3jWmx/,😮
escorpio_de_octubre,18170669551387969,https://www.instagram.com/p/DTv5XN3jWmx/,😂😂😂😂😂😂😂
felipe_ms_x,18324947566169258,https://www.instagram.com/p/DTv5XN3jWmx/,Las mejor creación de Dios
alien.314,17984828744933222,https://www.instagram.com/p/DTv5XN3jWmx/,Vengo de ella 🫶🏻
salmacis_undies,18193149592340939,https://www.instagram.com/p/DTv5XN3jWmx/,Pura Paquita del Barrio
juan_puc,17849314419629395,https://www.instagram.com/p/DTv5XN3jWmx/,"🗣️ ""Como esa de allá"""
danielmena70.3,18107778187671935,https://www.instagram.com/p/DTv5XN3jWmx/,Se les olvidó que tiene padre y todo una generación
piercethe.vri,17984490890782663,https://www.instagram.com/p/DTv5XN3jWmx/,"@danielmena70.3 los papás muchas veces son iguales así que bueno, depende de las personas, no del género jaja"
juanrobea,18063254843277183,https://www.instagram.com/p/DTv5XN3jWmx/,Das lo que tienes.
g_ener9,18096096790930173,https://www.instagram.com/p/DTv5XN3jWmx/,"De lo máximo, vengo de ella 🙌"
luisrac94,17912296269277285,https://www.instagram.com/p/DTv5XN3jWmx/,Yo diría lo mismo que las chicas 😂
juliolealortiz,17951580732079435,https://www.instagram.com/p/DTv5XN3jWmx/,@luisrac94 😂
luisrac94,17856100407606908,https://www.instagram.com/p/DTv5XN3jWmx/,@juliolealortiz acerca de los hombres ah jaja
allieeh.91,18071518292621905,https://www.instagram.com/p/DTv5XN3jWmx/,"Es porque a los hombres les encantan las mujeres 😂 en plural jajaja no solo una, por eso la diferencia 😶‍🌫️"
zizucr78,17854238889611009,https://www.instagram.com/p/DTv5XN3jWmx/,@allieeh.91 si pero ve la diferencia de respuestas!!🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️
raoviedo89,17958154713020995,https://www.instagram.com/p/DTv5XN3jWmx/,@allieeh.91 y ustedes se fijan en puro pndejo y después creen que todos son iguales ahí la diferencia.
zizucr78,18088210468866140,https://www.instagram.com/p/DTv5XN3jWmx/,Que diferencia entre pensamientos de uno y el otro genero! Chaleeeee
m4lcriado_poot,18046346453497416,https://www.instagram.com/p/DTv5XN3jWmx/,Las mujeres juzgando a los hombres y los hombres alagando a las mujeres 😢
juliolealortiz,18052186454443638,https://www.instagram.com/p/DTv5XN3jWmx/,@m4lcriado_poot 😢
lamagiaf,18101359762855152,https://www.instagram.com/p/DTv5XN3jWmx/,Descarados
mrpancho32025,18080470688463451,https://www.instagram.com/p/DTv5XN3jWmx/,Díganle al primero que el fuego amigo no se vale 😭✌🏻
carlotaprada,18052981322427445,https://www.instagram.com/p/DTv5XN3jWmx/,@mrpancho32025 😂😂
val3n_idk078,18040034081723034,https://www.instagram.com/p/DTv5XN3jWmx/,Las mujeres mal hablando de los hombres mientras tanto los hombres:
mr.leon27,18096029753299975,https://www.instagram.com/p/DTv5XN3jWmx/,Siento q las mujeres le turan demasiadas cosas malas y aveces es porq ellas escogieron al hombre equivocado no todos somos iguales
bosox6j,17884537800328659,https://www.instagram.com/p/DTv5XN3jWmx/,Muy santas las cabronas😂😂
charlychan855,18065408588634266,https://www.instagram.com/p/DTv5XN3jWmx/,"Dicen bien las mujeres,son mentirosos,los hombres todo lo que dijeron son mentiras"
lopez8070ney,18219317392309752,https://www.instagram.com/p/DTv5XN3jWmx/,Xque tanto odio perras 😂😂😂😂😂
cesar95168,18038469053526110,https://www.instagram.com/p/DTtNNS-jX1U/,Ya FUI!!!!!
juan_puc,18067138094205733,https://www.instagram.com/p/DTqpaHyDUBx/,Gracias por el comentario del final. Es todo lo que pedimos. 👏
lizabeth_rdz,18093138988778454,https://www.instagram.com/p/DTqpaHyDUBx/,"Desde cuando la guayabera es pasada de moda, si  es de las mejores prendas del pais 🙂"
candita_slp,18549972697013107,https://www.instagram.com/p/DTqpaHyDUBx/,Amooooo el acento yucateco 😅🫶
lucerodeatardecerr,18336365554245648,https://www.instagram.com/p/DTqpaHyDUBx/,Sí me cayeron mal 🤢
albertomejia3133,18081013508191596,https://www.instagram.com/p/DTqpaHyDUBx/,@lucerodeatardecerr jajaja te habla la yuca
tonychoperez,18372733348090939,https://www.instagram.com/p/DTqpaHyDUBx/,Esa camisa de los korucos🔥🔥
williamantoniosanchezbarrera,17977519853801856,https://www.instagram.com/p/DTqpaHyDUBx/,"😂😂😂😂😍😍ahuevo , chiquito conmigo no te metas 😂😂😂😂😂ay lo lloras😂😂😂😂😂"
ptthaliapt,17872204839510040,https://www.instagram.com/p/DTqpaHyDUBx/,😂😂😂😂
julioroli,18118436326589900,https://www.instagram.com/p/DTqpaHyDUBx/,"Vi el video hasta la parte en donde dijeron que los chilangos convivimos todos juntos... ¡MENTIRA! Si hay memes al respecto, podemos buscar elecciones CDMX 2021 y ahí está la división 😒"
jusel10,18091782824483792,https://www.instagram.com/p/DTqpaHyDUBx/,"En Mérida no hay navidad , dicen que está helando a 30° 😂 y andan con bufanda 😂"
mrpancho32025,17938692168034001,https://www.instagram.com/p/DTqpaHyDUBx/,En Mérida hay menos delincuencia que en la ciudad de México 🥀
semilladehortaliza,18210492541316173,https://www.instagram.com/p/DTqpaHyDUBx/,Ellos si meren un Macachipeee y soy chilanga 😂😂😂
rey__contreras,18086496305320944,https://www.instagram.com/p/DTqpaHyDUBx/,Pues si no les gusta siempre pueden regrésese por donde vinieron 🙂🙂
mr.leon27,17871319038522725,https://www.instagram.com/p/DTqpaHyDUBx/,Tiene razón mucho cangrejo perdon chilango 😂
ptthaliapt,18091470886818407,https://www.instagram.com/p/DTqpaHyDUBx/,Tmb hay yucafresas
jairo_rivera86,18140781571463114,https://www.instagram.com/p/DTqpaHyDUBx/,Escuchamos pero no juzgamos: todo México ama a los yucatecos y nadie en México soporta a los chilangos
moses_mackenzie,17954201646061478,https://www.instagram.com/p/DTqpaHyDUBx/,Chilangos huangos siempre
fluff.m,18037580726746592,https://www.instagram.com/p/DTqpaHyDUBx/,Pártele su madre jksjsksj
leoyosef76,18077856557257953,https://www.instagram.com/p/DTlq2elgagv/,Dónde se consiguen?
juliolealortiz,18090593951061725,https://www.instagram.com/p/DTlq2elgagv/,@leoyosef76 a través de la app de @bancodonde 🙌🏽😎
silvia.anguiano.54,17992697927877271,https://www.instagram.com/p/DTlq2elgagv/,@leoyosef76 yo fui a una sucursal de Dondé en Mérida y allí me la dieron sin costo
leoyosef76,18074450171374598,https://www.instagram.com/p/DTlq2elgagv/,@silvia.anguiano.54 gracias
bancodonde,18019201202802586,https://www.instagram.com/p/DTlq2elgagv/,"¡Hola! La tarjeta Dondé Va y Ven la puedes tramitar en cualquiera de las 12 sucursales de Fundación Dondé en Mérida. 

El único requisito que necesitas presentar es tu CURP. Puedes consultar la ubicación de estas 12 sucursales directamente en nuestra página: bancodonde.com 🌐

¡Te esperamos para que empieces a disfrutar de todos sus beneficios! 💳"
edwingcen,17914669281257564,https://www.instagram.com/p/DTlq2elgagv/,Que chuladaaa 👏👏
juliolealortiz,17842329294679360,https://www.instagram.com/p/DTlq2elgagv/,@edwingcen 🫶🏼
bancodonde,18126133231468359,https://www.instagram.com/p/DTlq2elgagv/,@edwingcen ¡Totalmente! 🙌 El complemento perfecto para moverte por todo Mérida. 💳🚍
yazmiingaby,18076716326343997,https://www.instagram.com/p/DTlq2elgagv/,😍
bancodonde,17883099273441515,https://www.instagram.com/p/DTlq2elgagv/,"@yazmiingaby ¡Imposible no enamorarse de esta alianza! 🫶 Gracias por el apoyo, ¡nos vemos en el Va y Ven! 🚌"
bernardocampos200893,17853915477605199,https://www.instagram.com/p/DTlq2elgagv/,No dijiste que solo permite 4 viajes gratis por mes
bancodonde,18071098583128938,https://www.instagram.com/p/DTlq2elgagv/,"@bernardocampos200893 ¡Tienes toda la razón y qué bueno que lo mencionas! No queremos que se pase ningún detalle: efectivamente, cuentas con 4 viajes gratis cada mes como un beneficio de tu tarjeta. ¡Gracias! 🚍💳"
bernardocampos200893,17904717840344007,https://www.instagram.com/p/DTlq2elgagv/,Y también debes tener saldo. Es como un cashback te lo cobra y te lo regresa luego
bancodonde,17994793052736206,https://www.instagram.com/p/DTlq2elgagv/,"@bernardocampos200893 ¡Exacto! Como es una tarjeta de débito de banco, funciona con tu propio dinero. Por eso, al subir al camión, sí necesitas tener algo de saldo para que el lector te deje pasar sin problemas. ¡Es la clave para que aproveches tus viajes gratis de cada mes! 🚌💳"
eduardogarciaofc,17919684093090358,https://www.instagram.com/p/DTlq2elgagv/,vamos a dar el rol no @joesantanab ? 👀
juliolealortiz,17854189587609496,https://www.instagram.com/p/DTlq2elgagv/,@eduardogarciaofc maaaaa! Jajaja MÍNIMO!
joesantanab,18118494088583414,https://www.instagram.com/p/DTlq2elgagv/,@eduardogarciaofc yo no uso va y ven
juliolealortiz,18309523828268171,https://www.instagram.com/p/DTlq2elgagv/,@joesantanab kajajajajjajajajajaja 😂😂 AÑIO!
eduardogarciaofc,17893491333395064,https://www.instagram.com/p/DTlq2elgagv/,@joesantanab hmmmmm perdón!!!
bancodonde,18000891866854094,https://www.instagram.com/p/DTlq2elgagv/,@eduardogarciaofc ¡Armen el plan! Con su Dondé Va y Ven el rol se disfruta mucho más. 👀✨
bancodonde,17931404043175371,https://www.instagram.com/p/DTlq2elgagv/,"@joesantanab ""¡Justo es un gran pretexto! Lánzate por la tuya y verás que te va a encantar. 🙌"
pixiiepr,17881048800448345,https://www.instagram.com/p/DTjEVR7jco9/,
juliolealortiz,18053839292392743,https://www.instagram.com/p/DTjEVR7jco9/,😂
its_kaz.exe,18182966833363703,https://www.instagram.com/p/DTjEVR7jco9/,Jodr que triste historia
juliolealortiz,18103126867699800,https://www.instagram.com/p/DTjEVR7jco9/,😢😢
martinefrain08,18085453922276246,https://www.instagram.com/p/DTjEVR7jco9/,Ese man es un Alfa aún pese a esa experiencia continua avanzando en la vida se merece una estatua en el parque  Eulogio Rosado Bien Merecido 🙌
juliolealortiz,18118792057506050,https://www.instagram.com/p/DTjEVR7jco9/,@martinefrain08 CONFIRMO!
zamahinlm,18432191149115519,https://www.instagram.com/p/DTjEVR7jco9/,SI 🗣️
