https://www.instagram.com/p/C-ELqS1pppU/,hashtags:,#fyp,#humor,#entrevista,#trending,#videoviral
username,comment_id,text
marijo5735,18045547438962979,El famoso chikenlidker
guardia90,18017535683197174,El pollito siendo famoso
marion.lo.va,17966638703648192,Mi esposa Karol g 🤣🤣
luis_marfil13,17941719926847553,El mejor video que haz hecho 😂😂😂😂
viafirenze,18029219306512461,Apología de la ignorancia
joadagma,17914158890883059,El jj de temu😂😂😂
q.graar,18055319413665562,Se escapo mi tío agarrenlo 😂😂
_joshkeda_,17873652705115502,A ese brother lo vi por mi casa y con la misma gorra y camisa XD (soy de Merida)
cubit3_official,18017892815430978,@_joshkeda_ josh?
maaxxaltz,18001712906446795,tantos idiomas y hablan en yucateco
mzzg_7z,18027346748223948,Es de merida ese vrg 🗣
davidmb741,18010699601574279,"Es mi  ídolo,"
no.emi_61,18053152669703968,😂😂😂
erick28_sl,17974204853741468,@jesus_rodriguezl 😂
jesusaro_mx,17990737181510295,@erick28_sl sumamente confundido del compadre jajajaja 😂
super_d_7,17850594186221747,Contexto:ese pu##
or_yetzael,17847882468243510,Tenía que ser americanista
edwadarrama,17932663463876490,"Ese es el problema de México, los americanistas"
fuxckiingvictor,18067780705508862,Ahh es el P de peso pluma 😅😅😅😅
emanuel_map,18035360351299486,Estaba bueno el trapazo
eldiavlid,17929756613912019,Se antoja visitar la Portes Gil
alannaaagv,18067594021560836,El polli de la portes jajaja
joesantanab,17861697561144151,El consume de la que necesitas para que ya no te tiemble el ojo 😂
juliolealortiz,17880027375098539,@joesantanab 😂😂😂😂😂😂
patinadoc,18035582168095920,❤️
tiempodelectura,17974115297741106,Es Pepillin ❤️ No Zepillin
itsss.aida,18050585158659574,Maaa ta locoo😂
josetwitts,18245391925251468,Info de donde venden la que consume el caballero
juliolealortiz,18135535756350581,@josetwitts 🥵
kmayela,17921478353944504,😂
_jmarim10,17872343259147599,Hasta el 🥚 😂
juliolealortiz,18040413445942412,@_jmarim10 🙌😂
el_amircosta,18273341317238540,Jajaja😂
juliolealortiz,18306458374088415,@amir_acsta 😂
amoyashante,17871148674141252,😂😂😂😂
juliolealortiz,18307642513080759,@amoyashante 😂😂😂
terraza28mx,18054725542708968,🤩🤩🤩🤩💯
juliolealortiz,18116381659377799,@terraza28mx 😂🙌
victorgurubel,18004131239397457,Se le fue el ✈️
juliolealortiz,18067960021564106,@victorgurubel poquito 😂
juliolealortiz,18036770875874453,Videazo de @joesantanab 😎
cyn_vgs,18072357004558668,🤣🤣🤣
juliolealortiz,18044397646905546,@cyn_vgs 😂
kyoya2087,18345551836188128,😂😂😂😂
juliolealortiz,18044008834912697,@kyoya2087 😂😂
ed.jmz1,18057982594633843,El p...uto de peso pluma 🗣️🗣️
angelica_armasa,18037699441994425,Jajajajjaa lo más cgdo que te dijo que tu eres el loc0
efrain.op,18020803160126882,El pto de peso JAJAJAJAUA
zo03ee,17979561161592750,Jajaja jajaja todos son p.... 😂😂😂
