https://www.instagram.com/p/DLI_8Fnsm2s/,hashtags:,#fyp,#merida,#yucatan,#humor,#comedia,#entrevista
username,comment_id,text
joesantanab,18012875168568992,Y yo que culpa tengo?
juliolealortiz,18119271166464736,@joesantanab 😂😂😂
leoyosef76,18511418179002660,Lo mejor del video es la risa de Julio
nelsondanieluc,18071291275886743,😂😂😂
a.k.a_achach,17878628619346953,"""cada quien"" jajaja esa frase es mítica"
araizajosejuanrodriguez,18024170300528931,😂😂😂😂😂
tonmynicky,18096875944532618,😂😂😂
ec.renteria,18073218008480318,"Como se llama la canción, verga.....!!!"
seydisarabia36,18089180836632351,😂
davidaq96_2,17999732177797617,😈😈😈😈😈😊
camartinez3099,17941538253034298,Que guapo el muchachito del paleacate en la cabeza
cruzgdito,17850484800487484,Se mete pendejadas a la boca 😂
noemiycg,17971882124763395,Cuando vienes de nuevo  en motul
jor_a_lopez,17913821604110977,Very very god 😂
juliolealortiz,18059852591220548,@jor_a_lopez 😂😂
leidyguillen78,17936055686915276,😂😂😂
blandyy25,17868195324395010,@grislov 😂😂😂😂
angelmay50,18080981686667613,#viralreels #aslofamoso
juliolealortiz,18375624664122107,@angelmay50 😎🙌🏽
jesusadrianekmay,17873812776387054,Cada quien se mete el tamaño que quiera
josebalam,18366372052196561,X q no hablas bien tu pinche acento todo falso me cagas
juliolealortiz,17930857977072438,"@josebalam tu mamá me enseñó a hablar así, dile!"
