https://www.instagram.com/p/CC2E5gpAoqT/,hashtags:,#asómatealapenínsula,#mexico_maravilloso,#quintanaroo,#yucatanpeninsula,#mexicosorprendente,#mexicodesconocido,#loves_mexico,#vive_mexico,#mexico,#travelmexico,#mexico_amazing,#mexico_tour,#ig_mexico,#travelday,#ilikemexico,#picofthedal,#mexicocapital,#tulum
username,comment_id,text
tripandhomesoficial,17888244454620232,"Time to visit La Paz and Cabo in Baja California Sur, Mexico. We are sure you’ll love it here."
karykaryalvarez,17843548544308298,Esta fantástica 🤩
callmevans_,17854018445134689,Padrísima 🔥
cieloyselva,17910052918466617,#desconectateencieloyselva 😍🍃✨
karlagarbu,18018016636287556,🤩🤩🤩
juliolealortiz,18093038317188269,@karlagarbu ya ven!
_manuelcamara,18102285454162225,Tremenda foto 😍🔥
juliolealortiz,17863127356962113,@viajesporyucatan gracias amigo!
val.photo27,18111838717094582,❤️😊
osminsantosm,17907214708479195,Eres perfecto 🔥🔥❤️❤️❤️🇲🇽😍
juliolealortiz,18095827030168832,@osminsantosmartinez no más que tú
luciamaay,17886151846625024,Woww
gasparsegura,18152321056026554,"woooow excelente fotografía, felicitaciones"
juliolealortiz,17913083665456466,@gasparsegura gracias amigo!
gerryoc,17890392109596358,En modo zen! 🧘‍♂️
juliolealortiz,18153204256060492,@gerryoc está hecho
verdeguillen,18069860506217304,Talentosos los dos😍
juliolealortiz,18145076935065603,@verdeguillen ❤️
feergongora,17861002784020661,"Necesito una así! Dónde la consigo? Está muy chido todo ese trip, hermano"
juliolealortiz,17872552699807214,@feergongora cuando quieras amigo! Gracias!
penelope_prianti,17880324154692195,😱😱 Padrísima la foto !
marianabaenove,17849097368196631,😍😍😍😍😍❤️
juliolealortiz,18038236270266715,@marianabaenove 🤭
nativasoy,18069338482223842,Que bella foto y el lugar!
juliolealortiz,17874449497760621,@nativasoy muchas gracias! 🙌
yuliana97p,17848980914201216,Me volví tu fan❤️
juliolealortiz,17877597532738630,@yuliana97p 🤭
chikiluamapola,18112324285082044,👏🏼📷
josetwitts,17869169599889200,😍
josetwitts,17915325703444156,❤️❤️
josetwitts,17917981123441382,Que hermoso
