https://www.instagram.com/p/DCfCN2qpQ0F/,hashtags:,#,#fyp,#merida,#yucatan
username,comment_id,text
adri_afbs,18467103448024678,Cotoggeo
karolina_be_kum,18069109984726165,Es de Valladolid
ritaruiz434,18046078148286649,@yuliana ruiz
chem_potelop,18136129579331638,Dirección porfa
s.maribel,18021205451559606,En qué horario laboran ?
renmaredart,18056252995920205,@destrella.mx será?
destrella.mx,18040798709515148,@renmaredart uaaay si.. hay que ir! 😁
josealberto.garciacampos2,17855340576262299,entonces puedo comer todo lo que quiera por $140
juliolealortiz,18248724157263873,@josealberto.garciacampos2 $149 y si 😎
