https://www.instagram.com/p/DQ5IL0ejafp/,hashtags:,#merida,#yucatan,#fyp,#comedia
username,comment_id,text
alexis_ishem,18244907968290300,Hey Arbitro esa Mano? Se ve que es falta! 🤣.
juliolealortiz,17880909267420075,@alexis_ishem 😂😂😂😂
san_antonio_59,17872545165378686,😂😂😂😂😂😂😂😂😂
fredi.beltran.96,17893946406220674,😂😂😂😂
oscarenriquepadiaso,18067601573457861,🙌🙌🙌🙌🙌😂😂😂😂😂
wilmaduranpech,17876603712439412,😂😂😂😂
ellenhinde,18056916470279932,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
mavirdz,18077561467919561,😂😂😂
powerfulfocus23,18083835464008029,😂😂😂😂😂
f_v_15_sg,17970904223967533,"Cosas que solo pasan en Mérida,saludos julio"
ursq_uintero,17873026926452824,Bien chida la playera de los korucos 🤘🏁
rows.mendez,18111134794582610,@sashnk27 algunas palabritas más amiga 😂😂😂😂
