https://www.instagram.com/p/DGgmDZapxFm/,hashtags:,#merida,#yucatan,#fyp,#parati
username,comment_id,text
junior_cisvel,17894717433217228,Sigue la promoción??
couohantonio59,18033799436312329,Se ve que no has visto la cocina
laplomazon2,17923589532026961,Dos pog uno :v
pumasmontero,18350999329145733,Mencionar que esa promoción sólo es en esa sucursal y de lunes a viernes
marthagrajales_88,18048813011338002,Vigencia
gilbertcoronan,18058796312031229,Erre con erre cigarro
claudiaordoneztuz,18071127898836678,que incluye un platillo completo?
ojedajose158,18340307263156200,Ubicación
gurbjuan,18079754593575829,Podrías promover también lugares para gente con menos dinero también
adrianismova,18052314916943182,@gurbjuan ya dijo el centro en San Benito jajaja
pratsnaranjo,18302711386233766,Súper recomendable.
jesikiii,18065021002904881,@rubellarubellita aprovechen y vayan a desayunar 😉 @ppedro53
valealonzomiranda,18024018581399767,Esa mestiza la conozco...
oswaldomatu,18050525056976355,Uaaaay q rico ❤️
solunae510,18036446660200686,Dónde es en Mérida?
ericksixto,18314142022204148,$245 por persona o $245 para dos personas? 😮
juliolealortiz,17898825531048847,@ericksixto 2 personas 😎
ericksixto,18060318445984950,@juliolealortiz 🤯
liliavalle,17859714177364243,@juliolealortiz todos los días ????
juliolealortiz,18075356974673469,"@liliavalle Sii, en la sucursal casinos 🙌🏽😎"
eduardogarciaofc,18068228668863867,ufff que dellow se ve tdooo!😍
juliolealortiz,18032753243550866,@eduardogarciaofc todo estuvo 100/10 😮‍💨😮‍💨🤤
