https://www.instagram.com/p/Bk_JR_Rg8sB/,hashtags:,#princess,#graduacion,#prom,#amigas,#bffs,#princesas,#disneyprincess,#outfit,#ootd,#lastnight,#party,#fancy,#models,#architecture,#hacienda,#yucatan,#dress,#elegant,#love,#friendship,#girls,#sparkles,#bestfriends,#dresses,#fashion,#lights,#partytime,#celebration,#fashionstyle
username,comment_id,text
dayannamarye,17948657146106532,:)...
igordogadocantor,17938475932090191,👍👋
elchippy88,17933289637185338,Gracias amiga!!! Te quiero mucho. Gracias por siempre estar a mi lado
