https://www.instagram.com/p/BBlO-tQyAiD/,hashtags:,#SeCerroMiPirix,#Parkour,#AssainsCreed,#Carnaval2016
username,comment_id,text
jaer_01.05,17846171308110175,😱😱😱😨
esahurojas,17844370972110175,Y eso @nirvanalml?  Haha
___nirvhm,17844367576110175,@esahurojas
tatianaley,17844366388110175,@clauleym
_stephaniie_5,17844352249110175,@kmgc__
valerialzhe,17844315475110175,@ivanasanchezmd 🌚😂
maryanaaaguilar,17844315145110175,Way
rebecamiss,17844310750110175,@danalducin 😂
ruycanul,17844309370110175,Hola
kantun5,17844308668110175,Nadien t va a limpiar pelena pero deja de cagar
beboespinosa,17844305506110175,@ruycanul
andii1793,17844305449110175,Eso es todoo.... Puro madero 3/4 :D
gabrielacolly,17844303955110175,Estas cagando tila
sharimua,17844302452110175,Tia tila hoy si le topé mi espaldera en su ojo chula perdóneme la amoooo❤ amé conocerla hoy
reyna2927,17844302392110175,Tilita ten cuidado te van a desconchinfar.
emriquez,17844301399110175,Te va a caer encima cabrona!!
michael_moonwalkers,17844300883110175,#lol
valytalo,17844300835110175,Jajaja se te hizo más chiquito el pirish! Jajaja
danielahernandezdiaz,17844300688110175,Te amo tila
aabp.adkins,17844300433110175,"Tila, Te adoro, eres increíble 😭❤️"
