https://www.instagram.com/p/DAWk6KMv7NZ/,hashtags:,#BadBunny🎵🎶?,#humor,#comedia,#standup
username,comment_id,text
fidel_ezq222,18112629973463417,Jajaja 😂😂😂😂😂
luna_yasbhet,17958740054868986,Pero por lo menos el tiene fama ustedes no no juzguemos por eso el mundo está como está por que todos nos criticamos y no hay paz ami me gusta todo los géneros de música si austedes no pues aya ustedes no importa el tiene lo que todos quisieran paz 😐
dustin_m.e.n,17930992499993814,Son factos 😹😹
tony_star3008,18052449929088666,😂😂😂😂😂😂
chorradas.fizzi,17899961607085769,Literalmente
juliamariacaballerogarrido,18283381207241908,😂😂😂😂😂
chey_sol,17929858412971789,😂😂😂😂
cortesmiguelangelvirgen,18035917730197949,😂😂😂😂😂😂😂😂
giojuarez1111,18345456211123684,😂😂😂😂😂😂😂😂😂😂
summe.rgarcia,18186772669306041,Tu nalga izquierda ☝️😡
monroyalejandrosaavedra,17986659038602724,😂😂😂😂
gabo_pal07,17985061337752148,Tiene razón 🤣🤣🤣🤣🤣
valeriaruthszwarc,17911161225023352,Será el tutorial de Enchufe TV?
benjx._._47,18026695859590569,El batbony de la Teletón no era el
danielmorales_99,18000434576697857,Estupidez 100%
arturozentenoavila,17894750613095163,Maaaaa y de hablar raro ella sabe tuu
edinsonedinsarcos,18057479833671737,Lo mejor que a la doña le sale idéntico
dashki_1,17859004500290137,@edinsonedinsarcos para mi Que siguió el tutorial
paolacoroneloficial,17862132267180112,👏👏muy sierto 🤣
jozef_corbett,18079885162490679,"Cierto con ""s"" Por Caridad gyal!!! Jajajajjajaja"
milagrosjuscamaytavargas,18070893667606371,😂😂😂😂😂😂😂😂😂😂😂😂😂
rocioo_peaceee,18103298527435744,El que le cantó a don Francisco fue Stefan Kramer (imitador chileno) quien imitó a Bad Bunny en la teletón
lalobadlaluna369,18021304121228403,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
lalobadlaluna369,18050450089742028,👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏
hector_e_gonzalez_m,18015967562561145,😂😂😂😂😂
nellyao,18050637340908064,"🤣🤣🤣 solo que el Don Francisco era un imitador, fue parodia !!!"
ss_karina_235,18021938957207407,😂😂😂😂
sam.carias.502,18327626128149981,"Es lo que digo, no es que no te guste la música, sino algunos cantaaaantes… “ “"
misa_2798,18013585781559550,😂
luis.xavier.andrade,18029006549086413,Aburridisima no?
elivenu,18020767598598296,"😂muy cierto, se debería de hacer algo para callarlo ,  no escucharlo … mala influencia 😮"
