hashtags:,#BadBunny,#humor,#comedia,#standup,#guadalajara,#lacasadeoscarburgosgdl,#fblifestyle
post_url,username,comment_id,comment_text
e_i_m_p,18085540787512772,https://www.instagram.com/p/DQxJSJrj9H8/,"Jajaja podrías hacer de doble, que buena imitación 😂😂😂😂"
aalejogil,18093278005881899,https://www.instagram.com/p/DQxJSJrj9H8/,Le faltó más fuerza con el ladrillo.
