https://www.instagram.com/p/DQ4yaUHEXoa/,hashtags:,#Mérida,#urbex,#yucatan,#exploracionurbana,#urbexworld,#urbextreme,#meridasecretos
username,comment_id,text
ginn_amaya,18111093721521950,Te meterías ?
edificiosmayas,17989664978730421,@ginn_amaya nell
ginn_amaya,18101130295658576,Buen look🔥
edificiosmayas,18103759366637190,@ginn_amaya lo sabes bb
benja_truev,18436530808097521,Agua transparente ≠ agua limpia
edificiosmayas,18410434327143047,Sin duda
cristtipimentel,18088720873818073,Se ve bonito pero no me meteria jajaja
