https://www.instagram.com/p/BWImIQvBnNh/,hashtags:,#Yucatán,#MID,#México,#mexicanosenelmundo,#NatGeoMX,#GoProMX,#GoPro,#trip,#turismo,#shots,#igersyucatan,#igers
username,comment_id,text
luis.castillo.9674,17889835171014637,"Aclarar que la hacienda luce asi xq a sido restaurada, por particulares o en forma mixta"
majo_cornejo,17881292566066058,👍👋
