https://www.instagram.com/p/DSbD7VhEXpm/,hashtags:,#meridayucatan,#viral,#entrevistas
username,comment_id,text
juliolealortiz,18339944635224602,Jajajaja que joyaaa! 😂
joesantanab,18088584190978639,@juliolealortiz video de cuando nos quería el matú
edificiosmayas,17870293932478332,@joesantanab tu queso
